_id_,fecha_inicio,comp_interno1,comp_interno2,comp_interno3,comp_interno4,categoria1,categoria2,categoria3
13396,2016-08-02,0.0,b'1',15.0,52.0,2.0,9.0,160.0
42461,2018-07-31,0.0,b'1',4.0,53.0,3.0,6.0,149.0
78186,2020-03-24,0.0,b'1',11.0,75.0,2.0,8.0,156.0
57858,2018-12-05,1013.1712259371834,b'1',9.0,66.0,3.0,3.0,154.0
33491,2017-09-15,20263.424518743668,b'1',14.0,73.0,2.0,9.0,159.0
87569,2020-10-20,0.0,b'1',24.0,48.0,1.0,9.0,169.0
73662,2019-12-10,0.0,b'1',19.0,44.0,1.0,9.0,164.0
71694,2019-10-07,1013.1712259371834,b'1',22.0,58.0,1.0,9.0,167.0
92398,2021-01-19,0.0,b'1',19.0,40.0,1.0,9.0,164.0
36161,2017-11-22,0.0,b'1',19.0,47.0,1.0,3.0,164.0
42613,2018-06-21,0.0,b'1',19.0,62.0,5.0,9.0,164.0
31103,2017-06-19,0.0,b'1',11.0,56.0,2.0,6.0,156.0
55392,2018-10-16,0.0,b'1',26.0,43.0,1.0,9.0,171.0
41381,2018-02-09,0.0,b'1',11.0,49.0,1.0,9.0,156.0
65002,2019-06-14,709.2198581560284,b'1',25.0,48.0,2.0,7.0,170.0
55531,2018-10-19,810.5369807497467,b'1',2.0,47.0,1.0,6.0,147.0
75581,2020-01-30,3039.51367781155,b'1',21.0,38.0,3.0,6.0,166.0
3398,2016-02-04,1215.80547112462,b'0',14.0,60.0,2.0,9.0,159.0
80201,2020-05-15,0.0,b'0',14.0,74.0,2.0,9.0,159.0
19668,2017-02-28,1013.1712259371834,b'0',30.0,58.0,3.0,9.0,175.0
78595,2020-03-24,0.0,b'1',14.0,74.0,3.0,9.0,159.0
45141,2018-03-28,3039.51367781155,b'1',21.0,58.0,3.0,9.0,166.0
92902,2021-01-05,1823.70820668693,b'1',30.0,71.0,3.0,5.0,175.0
68077,2019-07-15,0.0,b'1',1.0,62.0,1.0,4.0,146.0
65120,2019-08-14,3039.51367781155,b'1',9.0,59.0,2.0,9.0,154.0
5233,2016-04-06,0.0,b'1',11.0,38.0,3.0,3.0,156.0
72494,2019-11-01,3039.51367781155,b'1',11.0,75.0,1.0,6.0,156.0
57408,2019-09-02,2026.3424518743668,b'1',25.0,68.0,2.0,9.0,170.0
29213,2018-06-25,0.0,b'1',19.0,74.0,3.0,6.0,164.0
49259,2018-08-09,0.0,b'1',18.0,58.0,2.0,9.0,163.0
22006,2017-01-09,0.0,b'0',14.0,49.0,3.0,6.0,159.0
1913,2016-02-03,0.0,b'0',28.0,57.0,1.0,5.0,173.0
74158,2020-01-31,2026.3424518743668,b'0',21.0,45.0,1.0,1.0,166.0
33377,2017-09-06,557.2441742654509,b'0',19.0,42.0,3.0,9.0,164.0
87624,2020-10-21,2026.3424518743668,b'1',7.0,70.0,1.0,6.0,152.0
47651,2018-08-17,0.0,b'1',26.0,55.0,2.0,6.0,171.0
76702,2020-02-24,2026.3424518743668,b'1',8.0,67.0,1.0,6.0,153.0
72512,2019-12-10,0.0,b'1',1.0,54.0,1.0,9.0,146.0
63554,2019-07-04,2026.3424518743668,b'1',15.0,70.0,1.0,9.0,160.0
81598,2020-06-30,1519.756838905775,b'1',24.0,74.0,2.0,9.0,169.0
18647,2016-12-22,759.8784194528876,b'0',11.0,52.0,2.0,4.0,156.0
64219,2019-04-29,0.0,b'1',31.0,51.0,2.0,7.0,176.0
22703,2017-09-07,0.0,b'1',24.0,43.0,1.0,11.0,169.0
81961,2020-06-03,0.0,b'1',19.0,47.0,3.0,9.0,164.0
40749,2018-01-31,0.0,b'0',20.0,68.0,1.0,9.0,165.0
90732,2020-12-11,0.0,b'0',11.0,47.0,1.0,9.0,156.0
5831,2016-03-11,0.0,b'1',19.0,48.0,1.0,3.0,164.0
754,2016-01-19,810.5369807497467,b'1',1.0,56.0,1.0,9.0,146.0
9652,2016-09-28,0.0,b'1',19.0,36.0,1.0,6.0,164.0
56404,2019-03-27,5065.856129685917,b'1',15.0,63.0,2.0,9.0,160.0
52675,2018-11-20,0.0,b'1',32.0,71.0,2.0,9.0,177.0
59891,2019-03-13,0.0,b'1',1.0,63.0,1.0,11.0,146.0
98704,2021-04-14,506.5856129685917,b'0',22.0,45.0,1.0,8.0,167.0
33706,2017-12-18,0.0,b'0',18.0,37.0,1.0,9.0,163.0
86622,2020-08-20,0.0,b'1',2.0,70.0,3.0,9.0,147.0
29689,2017-06-19,0.0,b'0',26.0,47.0,1.0,8.0,171.0
52325,2018-10-22,0.0,b'0',1.0,53.0,2.0,9.0,146.0
45807,2018-04-11,1013.1712259371834,b'1',32.0,51.0,3.0,9.0,177.0
62442,2019-04-29,2026.3424518743668,b'0',9.0,54.0,1.0,6.0,154.0
5615,2016-04-25,2532.9280648429585,b'1',19.0,70.0,2.0,9.0,164.0
91413,2020-12-02,0.0,b'0',15.0,49.0,3.0,9.0,160.0
44918,2018-03-22,2026.3424518743668,b'0',1.0,75.0,1.0,11.0,146.0
28222,2017-07-25,2585.612968591692,b'1',30.0,50.0,2.0,9.0,175.0
36590,2017-10-26,0.0,b'1',14.0,43.0,2.0,9.0,159.0
39321,2017-11-30,0.0,b'0',9.0,52.0,1.0,3.0,154.0
25451,2017-04-27,0.0,b'1',26.0,51.0,2.0,9.0,171.0
42870,2018-04-26,0.0,b'1',22.0,36.0,1.0,9.0,167.0
62812,2019-04-23,0.0,b'1',18.0,59.0,1.0,9.0,163.0
17278,2016-12-16,0.0,b'1',22.0,45.0,1.0,8.0,167.0
97916,2021-02-22,2836.8794326241136,b'1',21.0,43.0,2.0,9.0,166.0
83396,2020-07-30,0.0,b'0',30.0,45.0,1.0,9.0,175.0
21296,2017-02-02,0.0,b'0',17.0,51.0,3.0,9.0,162.0
83024,2020-06-22,0.0,b'1',19.0,50.0,2.0,3.0,164.0
27067,2017-04-20,1519.756838905775,b'1',19.0,64.0,3.0,6.0,164.0
98725,2021-03-31,2532.9280648429585,b'1',3.0,58.0,2.0,3.0,148.0
49857,2018-06-25,0.0,b'1',19.0,66.0,1.0,9.0,164.0
53098,2019-02-11,0.0,b'1',17.0,61.0,1.0,9.0,162.0
73353,2019-11-28,0.0,b'1',18.0,43.0,3.0,6.0,163.0
58978,2019-02-08,1975.6838905775076,b'1',2.0,62.0,2.0,11.0,147.0
24824,2017-02-28,2026.3424518743668,b'1',14.0,75.0,1.0,9.0,159.0
93334,2021-01-28,0.0,b'1',15.0,65.0,2.0,8.0,160.0
76781,2020-02-27,0.0,b'0',30.0,60.0,3.0,9.0,175.0
97191,2021-03-24,2026.3424518743668,b'0',15.0,50.0,1.0,8.0,160.0
30830,2017-07-26,0.0,b'1',28.0,71.0,3.0,9.0,173.0
57890,2018-12-06,0.0,b'1',26.0,65.0,1.0,6.0,171.0
11418,2016-07-18,557.2441742654509,b'1',2.0,75.0,1.0,11.0,147.0
91034,2020-12-22,0.0,b'0',1.0,55.0,1.0,9.0,146.0
54621,2019-03-28,0.0,b'1',5.0,49.0,1.0,9.0,150.0
35075,2017-11-21,861.1955420466059,b'0',28.0,64.0,2.0,8.0,173.0
29447,2017-05-26,0.0,b'0',9.0,53.0,3.0,9.0,154.0
27920,2017-08-07,0.0,b'1',15.0,50.0,1.0,9.0,160.0
61454,2019-03-26,0.0,b'1',14.0,44.0,1.0,9.0,159.0
58236,2019-01-04,0.0,b'0',19.0,40.0,3.0,3.0,164.0
65655,2019-06-20,0.0,b'0',19.0,50.0,1.0,2.0,164.0
64400,2020-05-13,0.0,b'1',14.0,43.0,1.0,9.0,159.0
35356,2017-11-14,1215.80547112462,b'1',28.0,36.0,1.0,6.0,173.0
69691,2019-09-12,607.90273556231,b'1',19.0,44.0,3.0,9.0,164.0
54855,2018-10-08,0.0,b'1',22.0,75.0,3.0,9.0,167.0
80518,2020-05-19,0.0,b'0',14.0,74.0,2.0,9.0,159.0
83740,2020-08-10,759.8784194528876,b'0',2.0,72.0,3.0,6.0,147.0
94156,2021-02-17,5268.490374873353,b'1',17.0,70.0,1.0,9.0,162.0
83939,2020-07-27,49645.39007092199,b'1',19.0,65.0,3.0,9.0,164.0
70699,2019-11-12,810.5369807497467,b'1',25.0,47.0,1.0,9.0,170.0
29352,2017-06-26,3039.51367781155,b'0',21.0,49.0,2.0,1.0,166.0
56714,2018-11-09,0.0,b'1',14.0,72.0,6.0,9.0,159.0
15713,2016-09-13,0.0,b'0',1.0,48.0,2.0,6.0,146.0
47858,2018-05-18,0.0,b'1',26.0,57.0,2.0,4.0,171.0
38779,2018-04-04,0.0,b'1',19.0,42.0,1.0,9.0,164.0
47382,2018-05-23,0.0,b'0',26.0,73.0,1.0,9.0,171.0
68964,2019-08-30,0.0,b'1',3.0,57.0,1.0,9.0,148.0
86385,2020-08-31,1013.1712259371834,b'1',12.0,59.0,1.0,6.0,157.0
17377,2016-12-27,0.0,b'0',1.0,72.0,1.0,9.0,146.0
28375,2017-05-15,1418.4397163120568,b'1',26.0,52.0,2.0,6.0,171.0
44396,2018-04-19,0.0,b'1',11.0,75.0,2.0,9.0,156.0
50062,2018-09-27,5065.856129685917,b'1',19.0,75.0,4.0,9.0,164.0
37163,2018-01-17,0.0,b'1',2.0,49.0,1.0,9.0,147.0
86899,2020-09-08,0.0,b'1',15.0,53.0,1.0,9.0,160.0
87183,2020-10-02,2532.9280648429585,b'1',14.0,75.0,3.0,9.0,159.0
75182,2020-01-23,1519.756838905775,b'0',15.0,53.0,2.0,9.0,160.0
21660,2016-12-22,0.0,b'0',31.0,64.0,1.0,6.0,176.0
69876,2019-09-05,1519.756838905775,b'1',15.0,46.0,1.0,8.0,160.0
97936,2021-04-19,0.0,b'1',24.0,57.0,3.0,10.0,169.0
44478,2018-03-13,1519.756838905775,b'1',19.0,72.0,4.0,9.0,164.0
55387,2019-02-13,0.0,b'1',25.0,47.0,1.0,9.0,170.0
72723,2019-10-30,2026.3424518743668,b'0',15.0,75.0,3.0,8.0,160.0
19337,2017-01-02,1013.1712259371834,b'1',26.0,54.0,1.0,13.0,171.0
37245,2017-11-15,3039.51367781155,b'1',21.0,49.0,2.0,9.0,166.0
20066,2016-11-23,0.0,b'1',10.0,48.0,1.0,9.0,155.0
73634,2020-01-20,1519.756838905775,b'0',30.0,73.0,1.0,7.0,175.0
78983,2020-03-05,0.0,b'1',26.0,51.0,1.0,6.0,171.0
33410,2017-08-10,0.0,b'0',22.0,47.0,3.0,9.0,167.0
91135,2020-11-11,0.0,b'0',14.0,65.0,2.0,9.0,159.0
61029,2019-03-11,3039.51367781155,b'1',11.0,54.0,2.0,9.0,156.0
28041,2017-07-12,2026.3424518743668,b'1',9.0,62.0,3.0,6.0,154.0
23896,2017-04-05,0.0,b'1',28.0,52.0,1.0,9.0,173.0
56125,2018-11-14,2836.8794326241136,b'1',16.0,60.0,2.0,1.0,161.0
35069,2017-11-17,0.0,b'1',19.0,51.0,3.0,9.0,164.0
57022,2018-12-14,0.0,b'1',24.0,42.0,1.0,5.0,169.0
50592,2019-04-08,0.0,b'1',24.0,55.0,2.0,1.0,169.0
34030,2017-08-30,1215.80547112462,b'1',19.0,52.0,3.0,5.0,164.0
22432,2017-03-29,0.0,b'1',1.0,46.0,1.0,9.0,146.0
12581,2016-07-14,1215.80547112462,b'1',11.0,59.0,1.0,9.0,156.0
66801,2019-09-27,1215.80547112462,b'1',15.0,55.0,3.0,9.0,160.0
11412,2016-11-10,607.90273556231,b'0',7.0,43.0,1.0,9.0,152.0
20531,2017-01-09,688.9564336372847,b'1',21.0,63.0,1.0,3.0,166.0
60693,2019-05-23,3850.050658561297,b'0',15.0,71.0,1.0,9.0,160.0
27407,2017-08-29,303.951367781155,b'1',18.0,67.0,1.0,9.0,163.0
10558,2016-12-19,0.0,b'0',2.0,47.0,1.0,6.0,147.0
43277,2018-03-13,0.0,b'0',1.0,46.0,1.0,9.0,146.0
86907,2020-10-20,60790.273556231004,b'1',19.0,74.0,5.0,9.0,164.0
65988,2019-07-22,303.951367781155,b'0',16.0,66.0,2.0,11.0,161.0
12416,2016-07-12,759.8784194528876,b'1',24.0,47.0,3.0,7.0,169.0
69657,2019-09-23,0.0,b'1',1.0,56.0,1.0,6.0,146.0
51707,2018-08-17,0.0,b'1',14.0,49.0,1.0,9.0,159.0
90483,2020-10-09,6585.612968591692,b'1',15.0,47.0,1.0,9.0,160.0
27929,2017-05-25,0.0,b'1',13.0,49.0,1.0,3.0,158.0
80754,2020-05-22,0.0,b'1',14.0,75.0,1.0,9.0,159.0
14680,2016-09-09,0.0,b'1',19.0,42.0,1.0,9.0,164.0
75605,2020-02-27,1519.756838905775,b'1',25.0,74.0,2.0,9.0,170.0
2977,2016-07-22,1519.756838905775,b'1',2.0,66.0,3.0,9.0,147.0
79558,2020-03-06,2330.293819655522,b'1',9.0,60.0,2.0,9.0,154.0
77202,2020-02-04,0.0,b'0',14.0,44.0,1.0,9.0,159.0
81079,2020-06-18,6079.0273556231,b'1',25.0,60.0,1.0,9.0,170.0
4884,2016-05-23,0.0,b'0',1.0,42.0,1.0,9.0,146.0
92834,2020-11-17,1823.70820668693,b'1',11.0,58.0,2.0,3.0,156.0
10962,2017-04-27,0.0,b'1',18.0,38.0,1.0,6.0,163.0
21039,2017-01-05,0.0,b'1',19.0,53.0,4.0,9.0,164.0
70285,2019-10-08,0.0,b'1',15.0,43.0,1.0,9.0,160.0
17931,2016-10-31,0.0,b'0',19.0,46.0,3.0,3.0,164.0
11438,2016-10-13,0.0,b'0',15.0,45.0,1.0,3.0,160.0
69202,2019-10-04,1519.756838905775,b'0',21.0,48.0,1.0,1.0,166.0
76431,2020-02-12,911.854103343465,b'1',7.0,55.0,6.0,6.0,152.0
57691,2018-12-04,0.0,b'0',7.0,43.0,1.0,9.0,152.0
25109,2017-08-21,0.0,b'1',1.0,54.0,2.0,9.0,146.0
83989,2020-07-23,0.0,b'0',18.0,52.0,2.0,9.0,163.0
91556,2020-11-24,0.0,b'1',24.0,67.0,2.0,9.0,169.0
54304,2018-10-08,4052.6849037487336,b'0',23.0,54.0,1.0,6.0,168.0
69787,2019-09-10,1215.80547112462,b'1',17.0,56.0,2.0,9.0,162.0
15700,2017-01-09,11144.883485309017,b'1',22.0,74.0,2.0,6.0,167.0
66389,2019-08-13,0.0,b'0',22.0,52.0,1.0,11.0,167.0
30502,2017-09-18,0.0,b'1',15.0,60.0,1.0,9.0,160.0
73893,2019-12-09,658.5612968591691,b'1',9.0,67.0,3.0,3.0,154.0
49594,2018-06-20,0.0,b'1',1.0,63.0,2.0,9.0,146.0
66559,2019-07-15,1519.756838905775,b'1',25.0,61.0,1.0,9.0,170.0
77465,2020-02-25,1013.1712259371834,b'0',28.0,71.0,3.0,9.0,173.0
49220,2019-01-14,0.0,b'1',6.0,50.0,3.0,5.0,151.0
84899,2020-07-29,3039.51367781155,b'1',4.0,62.0,3.0,6.0,149.0
11574,2016-09-30,1013.1712259371834,b'1',9.0,62.0,3.0,5.0,154.0
64731,2019-07-25,0.0,b'1',6.0,46.0,2.0,9.0,151.0
58507,2019-02-20,0.0,b'1',21.0,48.0,2.0,9.0,166.0
11377,2016-07-20,0.0,b'1',2.0,46.0,2.0,9.0,147.0
81554,2020-06-05,0.0,b'1',24.0,75.0,3.0,10.0,169.0
48689,2018-09-07,0.0,b'0',27.0,54.0,1.0,9.0,172.0
15807,2016-12-15,1013.1712259371834,b'1',9.0,60.0,2.0,3.0,154.0
84256,2020-08-19,0.0,b'1',19.0,50.0,3.0,5.0,164.0
57771,2019-01-17,7092.198581560284,b'1',20.0,69.0,2.0,9.0,165.0
56244,2018-12-03,0.0,b'0',15.0,48.0,1.0,9.0,160.0
44569,2018-03-16,1874.3667679837893,b'1',2.0,51.0,1.0,9.0,147.0
27815,2017-06-16,0.0,b'1',17.0,66.0,3.0,9.0,162.0
70694,2019-10-21,2026.3424518743668,b'0',28.0,75.0,3.0,9.0,173.0
36084,2018-01-10,1013.1712259371834,b'1',14.0,52.0,2.0,9.0,159.0
24873,2017-03-13,0.0,b'1',14.0,46.0,1.0,9.0,159.0
13493,2016-09-23,607.90273556231,b'1',10.0,69.0,1.0,9.0,155.0
64964,2019-08-12,0.0,b'1',22.0,48.0,1.0,9.0,167.0
54223,2018-12-21,0.0,b'0',11.0,48.0,1.0,6.0,156.0
7719,2016-08-11,2634.2451874366766,b'1',15.0,71.0,2.0,9.0,160.0
79581,2020-04-06,4052.6849037487336,b'0',24.0,57.0,2.0,6.0,169.0
93510,2020-12-16,0.0,b'0',14.0,55.0,2.0,9.0,159.0
69171,2019-08-12,1215.80547112462,b'0',17.0,54.0,1.0,9.0,162.0
81578,2020-06-15,0.0,b'1',19.0,65.0,4.0,9.0,164.0
15112,2016-09-13,3039.51367781155,b'1',14.0,59.0,3.0,9.0,159.0
31134,2018-08-24,18237.0820668693,b'1',3.0,51.0,3.0,9.0,148.0
41946,2018-02-13,0.0,b'0',21.0,45.0,1.0,9.0,166.0
48190,2018-05-24,0.0,b'0',19.0,42.0,1.0,4.0,164.0
72546,2020-02-10,0.0,b'1',14.0,49.0,2.0,9.0,159.0
38052,2018-02-15,0.0,b'1',1.0,72.0,2.0,9.0,146.0
87543,2020-09-30,2228.9766970618034,b'1',1.0,58.0,3.0,9.0,146.0
59966,2019-02-21,0.0,b'0',14.0,64.0,1.0,9.0,159.0
98551,2021-02-17,0.0,b'1',24.0,50.0,1.0,6.0,169.0
51354,2018-08-07,607.90273556231,b'1',14.0,46.0,3.0,6.0,159.0
59890,2019-05-07,0.0,b'1',1.0,48.0,1.0,9.0,146.0
93074,2021-01-08,0.0,b'1',14.0,46.0,1.0,9.0,159.0
8490,2016-05-23,1013.1712259371834,b'1',21.0,66.0,2.0,11.0,166.0
20804,2017-08-30,1013.1712259371834,b'1',8.0,53.0,1.0,9.0,153.0
56517,2019-01-29,607.90273556231,b'0',8.0,56.0,2.0,9.0,153.0
98506,2021-04-14,0.0,b'0',1.0,50.0,2.0,6.0,146.0
49707,2018-06-21,0.0,b'1',14.0,42.0,1.0,9.0,159.0
48177,2018-09-26,0.0,b'1',14.0,68.0,3.0,6.0,159.0
52627,2018-08-27,0.0,b'1',15.0,67.0,1.0,9.0,160.0
62328,2019-11-20,0.0,b'0',21.0,76.0,1.0,9.0,166.0
91967,2020-12-23,303.951367781155,b'1',24.0,64.0,2.0,9.0,169.0
32420,2017-08-15,0.0,b'1',25.0,60.0,2.0,9.0,170.0
20592,2017-01-27,0.0,b'1',19.0,52.0,3.0,9.0,164.0
87559,2020-10-01,0.0,b'1',14.0,47.0,1.0,6.0,159.0
14502,2016-10-24,0.0,b'1',25.0,42.0,1.0,9.0,170.0
96072,2021-02-08,2026.3424518743668,b'1',19.0,72.0,3.0,9.0,164.0
26366,2018-01-16,0.0,b'0',24.0,39.0,1.0,10.0,169.0
9394,2016-06-07,0.0,b'1',17.0,68.0,2.0,9.0,162.0
42062,2018-05-03,0.0,b'1',15.0,60.0,3.0,9.0,160.0
80334,2020-06-01,0.0,b'0',13.0,59.0,3.0,9.0,158.0
5519,2016-03-14,0.0,b'0',14.0,49.0,1.0,6.0,159.0
90970,2020-12-22,0.0,b'0',22.0,69.0,1.0,9.0,167.0
73390,2019-12-02,0.0,b'1',25.0,73.0,1.0,9.0,170.0
8377,2016-07-18,1621.0739614994934,b'1',15.0,47.0,1.0,9.0,160.0
88792,2020-09-21,4052.6849037487336,b'1',1.0,54.0,2.0,9.0,146.0
36743,2018-05-11,0.0,b'1',21.0,47.0,1.0,9.0,166.0
1181,2016-01-29,1013.1712259371834,b'1',21.0,76.0,3.0,11.0,166.0
52564,2018-09-27,10131.712259371834,b'1',14.0,70.0,2.0,3.0,159.0
78929,2020-04-20,0.0,b'1',21.0,71.0,1.0,9.0,166.0
30294,2017-07-12,0.0,b'0',19.0,41.0,1.0,9.0,164.0
83777,2020-06-16,0.0,b'1',1.0,52.0,1.0,8.0,146.0
72135,2019-11-20,0.0,b'1',1.0,44.0,1.0,9.0,146.0
9916,2016-07-18,0.0,b'1',1.0,42.0,1.0,8.0,146.0
71481,2019-11-05,0.0,b'0',3.0,72.0,1.0,9.0,148.0
19967,2017-01-24,0.0,b'1',1.0,58.0,2.0,8.0,146.0
45650,2018-06-15,911.854103343465,b'1',9.0,40.0,1.0,7.0,154.0
60068,2019-02-11,0.0,b'1',21.0,65.0,1.0,9.0,166.0
42330,2018-02-02,0.0,b'0',15.0,62.0,1.0,7.0,160.0
32808,2017-07-27,0.0,b'1',22.0,48.0,1.0,9.0,167.0
34941,2017-09-27,506.5856129685917,b'1',10.0,56.0,1.0,9.0,155.0
85716,2020-08-27,0.0,b'1',14.0,58.0,3.0,9.0,159.0
73012,2020-04-07,1215.80547112462,b'0',12.0,75.0,1.0,11.0,157.0
58139,2018-12-21,354.6099290780142,b'1',10.0,71.0,1.0,9.0,155.0
50413,2018-07-11,891.5906788247214,b'0',9.0,72.0,2.0,9.0,154.0
85321,2020-08-07,0.0,b'1',19.0,49.0,3.0,9.0,164.0
98904,2021-03-10,1519.756838905775,b'1',4.0,57.0,2.0,9.0,149.0
70880,2019-09-24,810.5369807497467,b'0',11.0,52.0,1.0,6.0,156.0
27118,2017-05-15,1519.756838905775,b'0',17.0,67.0,1.0,9.0,162.0
53120,2018-08-30,405.26849037487335,b'1',6.0,71.0,1.0,6.0,151.0
64815,2019-05-31,0.0,b'0',6.0,45.0,1.0,9.0,151.0
5981,2016-03-11,0.0,b'1',21.0,40.0,1.0,10.0,166.0
42784,2018-02-15,0.0,b'0',14.0,72.0,2.0,9.0,159.0
84613,2020-08-24,506.5856129685917,b'1',30.0,54.0,3.0,11.0,175.0
58209,2019-01-30,0.0,b'1',19.0,61.0,3.0,9.0,164.0
75743,2019-12-17,0.0,b'1',2.0,54.0,1.0,5.0,147.0
93707,2021-01-11,15197.568389057751,b'1',14.0,75.0,2.0,8.0,159.0
91910,2020-12-28,0.0,b'0',11.0,51.0,2.0,9.0,156.0
65123,2019-06-13,4559.270516717325,b'1',11.0,74.0,2.0,8.0,156.0
36638,2018-01-19,0.0,b'1',19.0,56.0,3.0,9.0,164.0
95465,2021-03-03,0.0,b'1',28.0,62.0,5.0,8.0,173.0
10614,2016-09-28,2532.9280648429585,b'1',14.0,75.0,3.0,8.0,159.0
93422,2020-11-27,0.0,b'1',22.0,53.0,2.0,9.0,167.0
38430,2018-02-01,0.0,b'1',23.0,72.0,1.0,9.0,168.0
3344,2016-03-01,2590.566362715299,b'1',30.0,68.0,3.0,9.0,175.0
4809,2016-03-01,0.0,b'1',1.0,49.0,1.0,9.0,146.0
15961,2017-02-07,1519.756838905775,b'0',2.0,47.0,2.0,9.0,147.0
41491,2018-01-22,0.0,b'0',1.0,46.0,1.0,9.0,146.0
36230,2017-10-09,1013.1712259371834,b'1',17.0,53.0,1.0,9.0,162.0
90274,2020-12-07,1519.756838905775,b'1',6.0,60.0,1.0,9.0,151.0
32341,2017-07-20,0.0,b'1',23.0,55.0,1.0,9.0,168.0
55883,2019-02-18,0.0,b'0',3.0,65.0,2.0,9.0,148.0
69651,2019-10-03,1114.4883485309017,b'1',12.0,63.0,1.0,9.0,157.0
22347,2017-03-17,0.0,b'1',9.0,45.0,1.0,9.0,154.0
1664,2016-03-16,0.0,b'0',15.0,42.0,1.0,9.0,160.0
54468,2018-10-29,0.0,b'1',19.0,43.0,3.0,3.0,164.0
89964,2020-12-08,0.0,b'0',1.0,67.0,3.0,9.0,146.0
44787,2018-05-07,0.0,b'1',14.0,49.0,3.0,9.0,159.0
38412,2017-11-17,0.0,b'1',19.0,63.0,1.0,9.0,164.0
84019,2020-08-27,0.0,b'1',19.0,52.0,2.0,3.0,164.0
23464,2017-08-03,0.0,b'0',22.0,45.0,1.0,9.0,167.0
32150,2017-07-20,810.5369807497467,b'1',31.0,58.0,3.0,6.0,176.0
23849,2017-02-08,253.29280648429585,b'1',21.0,54.0,1.0,9.0,166.0
28043,2017-05-23,0.0,b'1',19.0,62.0,1.0,9.0,164.0
81106,2020-05-27,0.0,b'1',19.0,74.0,3.0,9.0,164.0
78432,2020-03-27,0.0,b'1',14.0,67.0,1.0,6.0,159.0
363,2016-02-19,810.5369807497467,b'1',6.0,54.0,3.0,3.0,151.0
29938,2018-01-25,0.0,b'0',21.0,51.0,3.0,9.0,166.0
22728,2017-06-02,0.0,b'1',18.0,52.0,1.0,8.0,163.0
11703,2016-07-12,0.0,b'1',22.0,56.0,1.0,9.0,167.0
43946,2018-03-07,0.0,b'1',1.0,75.0,1.0,9.0,146.0
79006,2020-03-31,0.0,b'0',1.0,48.0,1.0,9.0,146.0
34319,2017-10-18,5775.075987841945,b'1',1.0,38.0,1.0,11.0,146.0
83494,2020-08-14,3850.050658561297,b'0',11.0,73.0,2.0,9.0,156.0
43445,2018-05-07,0.0,b'1',1.0,60.0,1.0,9.0,146.0
16426,2016-12-27,0.0,b'1',5.0,75.0,1.0,9.0,150.0
37977,2018-05-16,3546.099290780142,b'0',13.0,66.0,3.0,9.0,158.0
61820,2019-03-13,1925.0253292806485,b'0',30.0,76.0,3.0,11.0,175.0
98483,2021-04-12,0.0,b'1',15.0,54.0,1.0,8.0,160.0
40025,2018-01-19,1519.756838905775,b'1',21.0,71.0,1.0,6.0,166.0
68474,2019-07-26,810.5369807497467,b'1',9.0,66.0,1.0,9.0,154.0
84972,2020-07-24,0.0,b'0',25.0,54.0,2.0,9.0,170.0
96686,2021-02-10,2026.3424518743668,b'1',6.0,49.0,1.0,6.0,151.0
48603,2018-11-30,0.0,b'1',14.0,52.0,1.0,6.0,159.0
56549,2019-02-08,0.0,b'1',24.0,52.0,1.0,9.0,169.0
84242,2020-07-01,2330.293819655522,b'1',9.0,58.0,3.0,9.0,154.0
91223,2020-12-09,0.0,b'1',32.0,67.0,2.0,9.0,177.0
95303,2021-01-26,20833.8399189463,b'1',11.0,70.0,2.0,9.0,156.0
39102,2018-03-28,0.0,b'1',14.0,58.0,2.0,9.0,159.0
79028,2020-02-21,0.0,b'0',1.0,44.0,1.0,9.0,146.0
80881,2020-06-11,0.0,b'1',11.0,69.0,2.0,4.0,156.0
15077,2017-01-16,0.0,b'0',1.0,53.0,1.0,9.0,146.0
81458,2020-06-17,0.0,b'1',19.0,55.0,3.0,9.0,164.0
813,2016-03-09,1013.1712259371834,b'1',15.0,56.0,1.0,9.0,160.0
8907,2016-10-24,0.0,b'1',14.0,54.0,2.0,8.0,159.0
63298,2019-07-02,0.0,b'1',15.0,49.0,2.0,9.0,160.0
22129,2017-01-05,0.0,b'1',9.0,57.0,2.0,9.0,154.0
85176,2020-09-04,0.0,b'0',19.0,75.0,2.0,9.0,164.0
62853,2019-05-14,2026.3424518743668,b'1',2.0,64.0,3.0,9.0,147.0
33971,2017-11-27,5065.856129685917,b'1',15.0,72.0,2.0,9.0,160.0
86957,2020-09-18,0.0,b'1',25.0,43.0,1.0,6.0,170.0
93008,2021-01-23,0.0,b'1',23.0,64.0,2.0,9.0,168.0
6497,2016-08-03,0.0,b'1',19.0,49.0,1.0,9.0,164.0
95810,2021-01-11,1519.756838905775,b'1',30.0,58.0,1.0,4.0,175.0
36068,2017-10-11,0.0,b'1',1.0,68.0,2.0,9.0,146.0
68344,2019-10-01,0.0,b'0',1.0,49.0,1.0,9.0,146.0
18836,2016-12-05,1418.4397163120568,b'1',2.0,56.0,2.0,6.0,147.0
38104,2017-11-22,506.5856129685917,b'1',9.0,52.0,3.0,6.0,154.0
91127,2020-12-23,0.0,b'0',24.0,37.0,1.0,6.0,169.0
6408,2016-03-22,0.0,b'1',24.0,66.0,2.0,6.0,169.0
38363,2018-06-29,0.0,b'0',13.0,63.0,1.0,6.0,158.0
10759,2016-09-13,1013.1712259371834,b'0',15.0,57.0,1.0,11.0,160.0
